suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0039,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.TH0009,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0054,0.96
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0324,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0082,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0101,1.06
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0109,0.96
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0282,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.FA0032,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0168,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0031,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0201,1.02
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0161,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0088,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.UR0002,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0105,1.09
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0116,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.PU0035,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0041,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0199,0.96
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0064,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0128,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0067,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0123,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0119,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0244,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0011,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0066,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.MP0018,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0130,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.EP0004,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0017,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0191,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0133,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0021,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0087,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0024,0.94
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0074,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0075,1.07
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0285,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.FA0024,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0152,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0028,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0200,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0166,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.KI0016,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0000,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BR0090,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0070,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0049,1
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.PU0029,0.97
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.VA0042,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0210,0.94
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.HE0036,0.94
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.AB0069,0.92
suog_ontology_v3.63_test.BO0197,suog_ontology_v3.63_test.BO0118,1
